Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant
RUS,Russian Federation,European Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,333,268,62,23.13432836
RUS,Russian Federation,European Region,2019,BLOOD,Staphylococcus aureus,Meticillin,1173,60,16,26.66666667
RUS,Russian Federation,European Region,2019,BLOOD,Staphylococcus aureus,Oxacillin,333,60,16,26.66666667
RUS,Russian Federation,European Region,2019,BLOOD,Streptococcus pneumoniae,Benzylpenicillin,23,15,1,6.666666667
RUS,Russian Federation,European Region,2019,BLOOD,Streptococcus pneumoniae,Cefotaxime,23,11,0,0
RUS,Russian Federation,European Region,2019,BLOOD,Streptococcus pneumoniae,Ceftriaxone,23,11,0,0
RUS,Russian Federation,European Region,2020,BLOOD,Acinetobacter,Amikacin,1305,244,225,92.21311475
RUS,Russian Federation,European Region,2020,BLOOD,Acinetobacter,Gentamicin,1305,203,185,91.13300493
RUS,Russian Federation,European Region,2020,BLOOD,Acinetobacter,Imipenem,1305,203,188,92.61083744
RUS,Russian Federation,European Region,2020,BLOOD,Acinetobacter,Meropenem,1305,253,234,92.49011858
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Ampicillin,1305,76,61,80.26315789
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Cefotaxime,1305,93,60,64.51612903
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Ceftazidime,1305,134,60,44.7761194
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Ciprofloxacin,1305,130,76,58.46153846
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Ertapenem,1305,67,4,5.970149254
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Imipenem,1305,104,2,1.923076923
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Meropenem,1305,141,6,4.255319149
RUS,Russian Federation,European Region,2020,BLOOD,Escherichia coli,Tinidazole,1305,41,30,73.17073171
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Cefotaxime,1305,375,352,93.86666667
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Ceftazidime,1305,466,416,89.27038627
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,1305,514,456,88.71595331
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Ertapenem,1305,206,129,62.62135922
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Imipenem,1305,370,232,62.7027027
RUS,Russian Federation,European Region,2020,BLOOD,Klebsiella pneumoniae,Meropenem,1305,513,329,64.13255361
RUS,Russian Federation,European Region,2020,BLOOD,Staphylococcus aureus,Meticillin,1305,45,13,28.88888889
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Amikacin,1491,127,102,80.31496063
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Colistin,1491,139,9,6.474820144
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Gentamicin,1491,182,117,64.28571429
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Imipenem,1491,183,140,76.50273224
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Meropenem,1491,184,138,75
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Minocycline,1491,29,9,31.03448276
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Acinetobacter,Tigecycline,1491,115,26,22.60869565
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ampicillin,1491,344,284,82.55813953
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Cefepime,1491,345,131,37.97101449
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Cefotaxime,1491,103,68,66.01941748
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftazidime,1491,336,156,46.42857143
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ceftriaxone,1491,299,137,45.81939799
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ciprofloxacin,1491,336,159,47.32142857
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Colistin,1491,42,13,30.95238095
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Ertapenem,1491,70,10,14.28571429
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Imipenem,1491,353,12,3.399433428
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Levofloxacin,1491,110,56,50.90909091
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Meropenem,1491,339,6,1.769911504
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Tinidazole,1491,103,68,66.01941748
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,1491,149,94,63.08724832
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Cefepime,1491,473,195,41.22621564
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Cefotaxime,1491,201,149,74.12935323
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Ceftazidime,1491,489,252,51.53374233
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Ceftriaxone,1491,406,189,46.55172414
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,1491,497,195,39.23541247
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Colistin,1491,143,36,25.17482517
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Ertapenem,1491,190,92,48.42105263
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Imipenem,1491,494,108,21.86234818
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Levofloxacin,1491,238,123,51.68067227
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Meropenem,1491,487,113,23.20328542
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,1491,325,148,45.53846154
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ceftazidime,1491,38,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ceftriaxone,1491,36,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Ciprofloxacin,1491,37,18,48.64864865
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Imipenem,1491,38,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Salmonella,Meropenem,1491,38,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Staphylococcus aureus,Meticillin,1491,341,113,33.13782991
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Cefotaxime,1491,29,4,13.79310345
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Ceftriaxone,1491,32,2,6.25
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Oxacillin,1491,12,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,1491,24,9,37.5
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Cefotaxime,225,110,14,12.72727273
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ceftazidime,225,201,6,2.985074627
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ceftriaxone,225,142,6,4.225352113
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ciprofloxacin,225,203,102,50.24630542
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Ertapenem,225,91,15,16.48351648
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Imipenem,225,213,12,5.633802817
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Levofloxacin,225,87,6,6.896551724
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,STOOL,Salmonella,Meropenem,225,207,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ampicillin,3860,2712,2068,76.25368732
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefepime,3860,2665,849,31.85741088
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Cefotaxime,3860,1146,544,47.46945899
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftazidime,3860,2627,1088,41.41606395
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ceftriaxone,3860,1884,885,46.97452229
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ciprofloxacin,3860,2500,973,38.92
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Colistin,3860,311,26,8.360128617
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Ertapenem,3860,1171,112,9.564474808
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Imipenem,3860,2712,75,2.765486726
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Levofloxacin,3860,1396,569,40.75931232
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Meropenem,3860,2601,33,1.268742791
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,3860,1546,833,53.88098318
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Cefepime,3860,1031,346,33.55965082
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Cefotaxime,3860,473,258,54.54545455
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ceftazidime,3860,1041,390,37.46397695
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ceftriaxone,3860,760,311,40.92105263
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ciprofloxacin,3860,1069,295,27.595884
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Colistin,3860,181,48,26.51933702
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Ertapenem,3860,485,140,28.86597938
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Imipenem,3860,1084,135,12.45387454
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Levofloxacin,3860,548,176,32.11678832
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Meropenem,3860,1026,133,12.96296296
SAU,Saudi Arabia,Eastern Mediterranean Region,2017,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,3860,647,288,44.51313756
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Amikacin,2420,290,227,78.27586207
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Colistin,2420,257,21,8.171206226
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Gentamicin,2420,304,237,77.96052632
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Imipenem,2420,302,261,86.42384106
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Meropenem,2420,309,269,87.05501618
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Minocycline,2420,44,20,45.45454545
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Acinetobacter,Tigecycline,2420,223,81,36.32286996
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ampicillin,2420,555,442,79.63963964
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Cefepime,2420,560,267,47.67857143
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Cefotaxime,2420,302,163,53.97350993
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftazidime,2420,557,284,50.98743268
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ceftriaxone,2420,480,262,54.58333333
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ciprofloxacin,2420,562,248,44.12811388
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Colistin,2420,200,11,5.5
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Ertapenem,2420,327,12,3.669724771
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Imipenem,2420,527,7,1.328273245
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Levofloxacin,2420,401,180,44.88778055
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Meropenem,2420,563,12,2.131438721
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Tinidazole,2420,480,262,54.58333333
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,2420,377,199,52.78514589
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Cefepime,2420,823,551,66.95018226
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Cefotaxime,2420,494,362,73.27935223
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ceftazidime,2420,817,559,68.42105263
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ceftriaxone,2420,721,496,68.79334258
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,2420,832,443,53.24519231
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Colistin,2420,410,90,21.95121951
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Ertapenem,2420,559,281,50.26833631
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Imipenem,2420,782,238,30.43478261
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Levofloxacin,2420,679,372,54.78645066
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Meropenem,2420,827,293,35.42926239
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,2420,705,462,65.53191489
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ceftazidime,2420,42,2,4.761904762
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ceftriaxone,2420,37,4,10.81081081
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Ciprofloxacin,2420,36,11,30.55555556
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Imipenem,2420,39,2,5.128205128
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Salmonella,Meropenem,2420,42,1,2.380952381
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Staphylococcus aureus,Meticillin,2420,546,254,46.52014652
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Cefotaxime,2420,51,5,9.803921569
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Ceftriaxone,2420,44,1,2.272727273
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Oxacillin,2420,20,1,5
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,2420,36,9,25
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Cefotaxime,166,99,6,6.060606061
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ceftazidime,166,151,6,3.973509934
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ceftriaxone,166,92,3,3.260869565
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ciprofloxacin,166,141,32,22.69503546
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Ertapenem,166,95,3,3.157894737
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Imipenem,166,129,1,0.775193798
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Levofloxacin,166,116,4,3.448275862
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,STOOL,Salmonella,Meropenem,166,148,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ampicillin,5627,3851,2872,74.57803168
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefepime,5627,3915,1617,41.30268199
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Cefotaxime,5627,2570,1067,41.51750973
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftazidime,5627,3913,1683,43.01047789
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ceftriaxone,5627,2977,1375,46.18743702
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ciprofloxacin,5627,3853,1595,41.39631456
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Colistin,5627,1044,55,5.268199234
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Ertapenem,5627,2797,113,4.040042903
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Imipenem,5627,3706,77,2.077711819
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Levofloxacin,5627,3177,1331,41.89486937
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Meropenem,5627,3912,93,2.377300613
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Escherichia coli,Trimethoprim/sulfamethoxazole,5627,2817,1472,52.2541711
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Cefepime,5627,1587,883,55.63957152
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Cefotaxime,5627,1068,593,55.52434457
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ceftazidime,5627,1583,861,54.39039798
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ceftriaxone,5627,1264,734,58.06962025
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ciprofloxacin,5627,1603,690,43.04429195
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Colistin,5627,674,130,19.28783383
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Ertapenem,5627,1235,396,32.06477733
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Imipenem,5627,1513,283,18.70456048
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Levofloxacin,5627,1414,588,41.58415842
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Meropenem,5627,1579,348,22.03926536
SAU,Saudi Arabia,Eastern Mediterranean Region,2018,URINE,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,5627,1279,743,58.09225958
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Amikacin,2528,274,206,75.18248175
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Colistin,2528,238,28,11.76470588
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Gentamicin,2528,297,205,69.02356902
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Imipenem,2528,303,246,81.18811881
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Meropenem,2528,303,244,80.52805281
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Minocycline,2528,25,16,64
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Acinetobacter,Tigecycline,2528,219,55,25.11415525
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ampicillin,2528,579,448,77.37478411
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefepime,2528,563,302,53.64120782
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Cefotaxime,2528,337,190,56.37982196
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftazidime,2528,563,316,56.12788632
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ceftriaxone,2528,496,284,57.25806452
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ciprofloxacin,2528,576,285,49.47916667
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Colistin,2528,198,5,2.525252525
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Ertapenem,2528,365,8,2.191780822
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Imipenem,2528,537,6,1.117318436
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Levofloxacin,2528,410,203,49.51219512
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Meropenem,2528,563,5,0.888099467
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Tinidazole,2528,496,284,57.25806452
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Escherichia coli,Trimethoprim/sulfamethoxazole,2528,483,257,53.20910973
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefepime,2528,846,606,71.63120567
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Cefotaxime,2528,524,387,73.85496183
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftazidime,2528,843,603,71.53024911
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ceftriaxone,2528,763,540,70.77326343
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ciprofloxacin,2528,867,498,57.43944637
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Colistin,2528,485,136,28.04123711
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Ertapenem,2528,605,308,50.90909091
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Imipenem,2528,831,323,38.86883273
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Levofloxacin,2528,672,390,58.03571429
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Meropenem,2528,857,372,43.40723454
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,2528,792,521,65.78282828
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Cefotaxime,42,29,2,6.896551724
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ceftazidime,2528,40,2,5
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ceftriaxone,2528,33,2,6.060606061
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ciprofloxacin,2528,32,10,31.25
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Ertapenem,42,29,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Imipenem,2528,40,1,2.5
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Levofloxacin,42,21,2,9.523809524
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Salmonella,Meropenem,2528,40,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Cefoxitin,646,615,301,48.94308943
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Staphylococcus aureus,Meticillin,2528,615,301,48.94308943
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Cefotaxime,2528,33,3,9.090909091
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Ceftriaxone,2528,43,2,4.651162791
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Oxacillin,2528,19,8,42.10526316
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,BLOOD,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,2528,48,16,33.33333333
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,GENITAL,Neisseria gonorrhoeae,Ceftriaxone,99,99,5,5.050505051
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,GENITAL,Neisseria gonorrhoeae,Ciprofloxacin,99,99,94,94.94949495
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,GENITAL,Neisseria gonorrhoeae,Spectinomycin,99,89,0,0
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,STOOL,Salmonella,Cefotaxime,235,139,11,7.913669065
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,STOOL,Salmonella,Ceftazidime,235,164,11,6.707317073
